replay_id,format_id,player_slot,player_name,opponent_name,player_rating,opponent_rating,rating_diff,turns,team_size,team_pokemon,won_battle,sum_hp,mean_hp,sum_attack,mean_attack,sum_defense,mean_defense,sum_sp_attack,mean_sp_attack,sum_sp_defense,mean_sp_defense,sum_speed,mean_speed
gen9ou-2486893671,gen9ou,p1,N0XXxxxxxx,,1002.0,,,17,6,"Garganacl,Garchomp,Great Tusk,Scizor,Glimmora,Gliscor",1,551.0,91.83333333333331,641.0,106.83333333333331,671.0,111.83333333333331,408.0,68.0,464.0,77.33333333333333,470.0,78.33333333333333
gen9ou-2486893671,gen9ou,p2,,N0XXxxxxxx,,1002.0,,17,6,"Tyranitar,Excadrill,Houndstone,Kilowattrel,Gastrodon-East,Scizor",0,533.0,88.83333333333333,653.0,108.83333333333331,498.0,83.0,447.0,74.5,484.0,80.66666666666667,446.0,74.33333333333333
gen9ou-2486896449,gen9ou,p1,Aud890,a log out,,,,39,6,"Mudsdale,Hatterene,Incineroar,Torterra,Venomoth,Hydreigon",1,509.0,84.83333333333333,609.0,101.5,540.0,90.0,561.0,93.5,528.0,88.0,368.0,61.333333333333336
gen9ou-2486896449,gen9ou,p2,a log out,Aud890,,,,39,6,"Porygon-Z,Kricketune,Dachsbun,Vespiquen,Grimmsnarl,Kilowattrel",0,454.0,75.66666666666667,515.0,85.83333333333333,463.0,77.16666666666667,520.0,86.66666666666667,443.0,73.83333333333333,475.0,79.16666666666667
gen9ou-2486897362,gen9ou,p1,TeaTeio,Hjjhhjjggjjhg,1000.0,1098.0,-98.0,30,6,"Jolteon,Meowscarada,Keldeo-Resolute,Iron Treads,Pecharunt,Gliscor",1,485.0,80.83333333333333,542.0,90.33333333333331,625.0,104.16666666666669,525.0,87.5,488.0,81.33333333333333,650.0,108.33333333333331
gen9ou-2486897362,gen9ou,p2,Hjjhhjjggjjhg,TeaTeio,1098.0,1000.0,98.0,30,6,"Gardevoir,Clodsire,Gastrodon,Gholdengo,Iron Treads,Hawlucha",0,564.0,94.0,487.0,81.16666666666667,483.0,80.5,541.0,90.16666666666669,521.0,86.83333333333333,447.0,74.5
gen9ou-2486898229,gen9ou,p1,slimyfish,cinnamonboomtoast,1289.0,1344.0,-55.0,17,6,"Hoopa-Unbound,Hydrapple,Gliscor,Cinderace,Alomomola,Gholdengo",0,593.0,98.83333333333331,586.0,97.66666666666669,545.0,90.83333333333331,573.0,95.5,496.0,82.66666666666667,487.0,81.16666666666667
gen9ou-2486898229,gen9ou,p2,cinnamonboomtoast,slimyfish,1344.0,1289.0,55.0,17,6,"Kyurem,Slowking-Galar,Ninetales-Alola,Blaziken,Landorus-Therian,Zapdos",1,552.0,92.0,617.0,102.83333333333331,490.0,81.66666666666667,661.0,110.16666666666669,540.0,90.0,505.0,84.16666666666667
gen9ou-2486900586,gen9ou,p1,TeaTeio,,1051.0,,,1,6,"Jolteon,Meowscarada,Keldeo-Resolute,Iron Treads,Pecharunt,Gliscor",1,485.0,80.83333333333333,542.0,90.33333333333331,625.0,104.16666666666669,525.0,87.5,488.0,81.33333333333333,650.0,108.33333333333331
gen9ou-2486900586,gen9ou,p2,,TeaTeio,,1051.0,,1,6,"Garchomp,Crawdaunt,Maushold-Four,Feraligatr,Deoxys-Speed,Ceruledge",0,455.0,75.83333333333333,650.0,108.33333333333331,520.0,86.66666666666667,469.0,78.16666666666667,488.0,81.33333333333333,611.0,101.83333333333331
gen9ou-2486900823,gen9ou,p1,TeaTeio,,1083.0,,,9,6,"Jolteon,Meowscarada,Keldeo-Resolute,Iron Treads,Pecharunt,Gliscor",1,485.0,80.83333333333333,542.0,90.33333333333331,625.0,104.16666666666669,525.0,87.5,488.0,81.33333333333333,650.0,108.33333333333331
gen9ou-2486900823,gen9ou,p2,,TeaTeio,,1083.0,,9,6,"Polteageist-Antique,Iron Jugulis,Quaquaval,Cetitan,Dragapult,Gastrodon",0,608.0,101.33333333333331,581.0,96.83333333333331,439.0,73.16666666666667,578.0,96.33333333333331,481.0,80.16666666666667,517.0,86.16666666666667
gen9ou-2486901293,gen9ou,p1,bocaci,ZioGab,,,,25,6,"Pelipper,Barraskewda,Kingambit,Zapdos,Iron Treads,Raging Bolt",1,526.0,87.66666666666667,583.0,97.16666666666669,576.0,96.0,549.0,91.5,454.0,75.66666666666667,532.0,88.66666666666667
gen9ou-2486901293,gen9ou,p2,ZioGab,bocaci,,,,25,6,"Dragonite,Kyurem,Rillaboom,Iron Moth,Ogerpon-Wellspring,Iron Hands",0,630.0,105.0,719.0,119.83333333333331,527.0,87.83333333333333,540.0,90.0,534.0,89.0,530.0,88.33333333333333
gen9ou-2486901729,gen9ou,p1,,jojosworld,,1543.0,,56,6,"Zamazenta-*,Garganacl,Ogerpon-Wellspring,Landorus-Therian,Raging Bolt,Slowking-Galar",0,581.0,96.83333333333331,623.0,103.83333333333331,590.0,98.33333333333331,537.0,89.5,580.0,96.66666666666669,479.0,79.83333333333333
gen9ou-2486901729,gen9ou,p2,jojosworld,,1543.0,,,56,6,"Garganacl,Ogerpon-Wellspring,Great Tusk,Slowking-Galar,Amoonguss,Alomomola",1,669.0,111.5,576.0,96.0,575.0,95.83333333333331,393.0,65.5,474.0,79.0,357.0,59.5
gen9ou-2486901767,gen9ou,p1,,N0XXxxxxxx,,1046.0,,3,1,Cinderace,0,80.0,80.0,116.0,116.0,75.0,75.0,65.0,65.0,75.0,75.0,119.0,119.0
gen9ou-2486901767,gen9ou,p2,N0XXxxxxxx,,1046.0,,,3,6,"Garganacl,Garchomp,Great Tusk,Scizor,Glimmora,Gliscor",1,551.0,91.83333333333331,641.0,106.83333333333331,671.0,111.83333333333331,408.0,68.0,464.0,77.33333333333333,470.0,78.33333333333333
gen9ou-2486902545,gen9ou,p1,Reze the rock,taki1223,,,,38,6,"Corviknight,Slowking-Galar,Lokix,Zamazenta-*,Great Tusk,Tornadus-Therian",1,550.0,91.66666666666669,605.0,100.83333333333331,589.0,98.16666666666669,458.0,76.33333333333333,508.0,84.66666666666667,535.0,89.16666666666667
gen9ou-2486902545,gen9ou,p2,taki1223,Reze the rock,,,,38,6,"Great Tusk,Kingambit,Raging Bolt,Walking Wake,Ninetales,Enamorus",0,586.0,97.66666666666669,613.0,102.16666666666669,578.0,96.33333333333331,591.0,98.5,490.0,81.66666666666667,527.0,87.83333333333333
gen9ou-2486902938,gen9ou,p1,N0XXxxxxxx,cypherd,1080.0,1152.0,-72.0,22,6,"Garganacl,Garchomp,Great Tusk,Scizor,Glimmora,Gliscor",1,551.0,91.83333333333331,641.0,106.83333333333331,671.0,111.83333333333331,408.0,68.0,464.0,77.33333333333333,470.0,78.33333333333333
gen9ou-2486902938,gen9ou,p2,cypherd,N0XXxxxxxx,1152.0,1080.0,72.0,22,6,"Infernape,Gyarados,Ursaluna,Slowking-Galar,Alomomola,Dragapult",0,649.0,108.16666666666669,629.0,104.83333333333331,490.0,81.66666666666667,459.0,76.5,481.0,80.16666666666667,476.0,79.33333333333333
gen9ou-2486904358,gen9ou,p1,Silvap1995,Granite Cinema,1000.0,1051.0,-51.0,12,6,"Garchomp,Blaziken,Gliscor,Exeggutor,Primarina,Diancie",0,488.0,81.33333333333333,614.0,102.33333333333331,599.0,99.83333333333331,586.0,97.66666666666669,571.0,95.16666666666669,442.0,73.66666666666667
gen9ou-2486904358,gen9ou,p2,Granite Cinema,Silvap1995,1051.0,1000.0,51.0,12,6,"Glimmora,Gholdengo,Dragapult,Alomomola,Kingambit,Ogerpon-Wellspring",1,603.0,100.5,565.0,94.16666666666669,544.0,90.66666666666669,523.0,87.16666666666667,473.0,78.83333333333333,537.0,89.5
gen9ou-2486904455,gen9ou,p1,,ProsodiJ,,1671.0,,12,6,"Indeedee,Hatterene,Polteageist-Antique,Iron Crown,Iron Treads,Hawlucha",0,435.0,72.5,496.0,82.66666666666667,510.0,85.0,643.0,107.16666666666669,553.0,92.16666666666669,516.0,86.0
gen9ou-2486904455,gen9ou,p2,ProsodiJ,,1671.0,,,12,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486904544,gen9ou,p1,ArcanineLover24,,1053.0,,,1,6,"Staraptor,Moltres-Galar,Corviknight,Flamigo,Tornadus-Therian,Talonflame",1,512.0,85.33333333333333,588.0,98.0,490.0,81.66666666666667,462.0,77.0,493.0,82.16666666666667,594.0,99.0
gen9ou-2486904544,gen9ou,p2,,ArcanineLover24,,1053.0,,1,6,"Great Tusk,Iron Valiant,Dragapult,Amoonguss,Zamazenta-*,Heatran",0,574.0,95.66666666666669,676.0,112.66666666666669,587.0,97.83333333333331,568.0,94.66666666666669,489.0,81.5,590.0,98.33333333333331
gen9ou-2486905725,gen9ou,p1,TeaTeio,,1089.0,,,16,6,"Jolteon,Meowscarada,Keldeo-Resolute,Corviknight,Pecharunt,Gliscor",1,493.0,82.16666666666667,517.0,86.16666666666667,610.0,101.66666666666669,506.0,84.33333333333333,503.0,83.83333333333333,611.0,101.83333333333331
gen9ou-2486905725,gen9ou,p2,,TeaTeio,,1089.0,,16,6,"Samurott-Hisui,Tornadus-Therian,Pecharunt,Great Tusk,Clefable,Zamazenta-*",0,559.0,93.16666666666669,617.0,102.83333333333331,639.0,106.5,526.0,87.66666666666667,501.0,83.5,579.0,96.5
gen9ou-2486907383,gen9ou,p1,,cillian1453,,1196.0,,8,6,"Hoopa-Unbound,Garganacl,Dragapult,Corviknight,Slowking-Galar,Kingambit",0,561.0,93.5,667.0,111.16666666666669,570.0,95.0,538.0,89.66666666666667,575.0,95.83333333333331,404.0,67.33333333333333
gen9ou-2486907383,gen9ou,p2,cillian1453,,1196.0,,,8,6,"Great Tusk,Heatran,Weavile,Primarina,Ogerpon,Pecharunt",1,524.0,87.33333333333333,623.0,103.83333333333331,620.0,103.33333333333331,502.0,83.66666666666667,544.0,90.66666666666669,547.0,91.16666666666669
gen9ou-2486907705,gen9ou,p1,,Relinquish_Hope_,,1116.0,,35,6,"Samurott-Hisui,Tornadus-Therian,Amoonguss,Great Tusk,Ribombee,Blaziken",0,538.0,89.66666666666667,599.0,99.83333333333331,491.0,81.83333333333333,553.0,92.16666666666669,428.0,71.33333333333333,527.0,87.83333333333333
gen9ou-2486907705,gen9ou,p2,Relinquish_Hope_,,1116.0,,,35,6,"Corviknight,Tyranitar,Great Tusk,Gastrodon,Goodra-Hisui,Garganacl",1,604.0,100.66666666666669,635.0,105.83333333333331,644.0,107.33333333333331,448.0,74.66666666666667,560.0,93.33333333333331,349.0,58.16666666666666
gen9ou-2486908326,gen9ou,p1,,TheGymLeader1833,,1247.0,,34,6,"Hoopa-Unbound,Hydrapple,Gliscor,Cinderace,Alomomola,Gholdengo",0,593.0,98.83333333333331,586.0,97.66666666666669,545.0,90.83333333333331,573.0,95.5,496.0,82.66666666666667,487.0,81.16666666666667
gen9ou-2486908326,gen9ou,p2,TheGymLeader1833,,1247.0,,,34,6,"Darkrai,Ting-Lu,Sableye,Muk-Alola,Meowscarada,Greninja-*",1,528.0,88.0,585.0,97.5,502.0,83.66666666666667,504.0,84.0,476.0,79.33333333333333,515.0,85.83333333333333
gen9ou-2486908859,gen9ou,p1,rossetiger,orange fruit,1450.0,1472.0,-22.0,1,6,"Hoopa-Unbound,Landorus-Therian,Haxorus,Kingambit,Kleavor,Lycanroc-Dusk",0,490.0,81.66666666666667,839.0,139.83333333333334,520.0,86.66666666666667,495.0,82.5,500.0,83.33333333333333,513.0,85.5
gen9ou-2486908859,gen9ou,p2,orange fruit,rossetiger,1472.0,1450.0,22.0,1,6,"Dragapult,Tornadus-Therian,Heatran,Alomomola,Greninja-*,Iron Hands",1,649.0,108.16666666666669,620.0,103.33333333333331,516.0,86.0,533.0,88.83333333333333,455.0,75.83333333333333,577.0,96.16666666666669
gen9ou-2486909221,gen9ou,p1,Jaynutella,Fzuui,,,,15,6,"Drednaw,Gardevoir,Dragonite,Ceruledge,Electivire,Great Tusk",1,514.0,85.66666666666667,693.0,115.5,528.0,88.0,481.0,80.16666666666667,521.0,86.83333333333333,501.0,83.5
gen9ou-2486909221,gen9ou,p2,Fzuui,Jaynutella,,,,15,6,"Charizard,Greninja-*,Dragonite,Electivire,Tauros,Golem-Alola",0,471.0,78.5,656.0,109.33333333333331,532.0,88.66666666666667,502.0,83.66666666666667,476.0,79.33333333333333,552.0,92.0
gen9ou-2486909471,gen9ou,p1,cillian1453,,1218.0,,,17,6,"Great Tusk,Heatran,Weavile,Primarina,Ogerpon,Pecharunt",1,524.0,87.33333333333333,623.0,103.83333333333331,620.0,103.33333333333331,502.0,83.66666666666667,544.0,90.66666666666669,547.0,91.16666666666669
gen9ou-2486909471,gen9ou,p2,,cillian1453,,1218.0,,17,6,"Walking Wake,Alomomola,Clodsire,Amoonguss,Meowscarada,Toxapex",0,634.0,105.66666666666669,491.0,81.83333333333333,523.0,87.16666666666667,429.0,71.5,520.0,86.66666666666667,382.0,63.66666666666666
gen9ou-2486911549,gen9ou,p1,,ProsodiJ,,1688.0,,20,6,"Garchomp,Slowking-Galar,Keldeo-Resolute,Grimmsnarl,Iron Crown,Primeape",0,544.0,90.66666666666669,564.0,94.0,490.0,81.66666666666667,596.0,99.33333333333331,538.0,89.66666666666667,493.0,82.16666666666667
gen9ou-2486911549,gen9ou,p2,ProsodiJ,,1688.0,,,20,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",1,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486911669,gen9ou,p1,yuri downham,didlemeister,1296.0,1327.0,-31.0,61,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",0,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486911669,gen9ou,p2,didlemeister,yuri downham,1327.0,1296.0,31.0,61,6,"Kingambit,Cinderace,Landorus-Therian,Iron Valiant,Kyurem,Slowking-Galar",1,563.0,93.83333333333331,721.0,120.16666666666669,545.0,90.83333333333331,590.0,98.33333333333331,500.0,83.33333333333333,501.0,83.5
gen9ou-2486917304,gen9ou,p1,Jaynutella,Fzuui,,,,20,6,"Drednaw,Gardevoir,Dragonite,Ceruledge,Electivire,Great Tusk",1,514.0,85.66666666666667,693.0,115.5,528.0,88.0,481.0,80.16666666666667,521.0,86.83333333333333,501.0,83.5
gen9ou-2486917304,gen9ou,p2,Fzuui,Jaynutella,,,,20,6,"Greninja-*,Dragonite,Lucario,Snorlax,Gardevoir,Gengar",0,521.0,86.83333333333333,579.0,96.5,422.0,70.33333333333333,638.0,106.33333333333331,541.0,90.16666666666669,512.0,85.33333333333333
gen9ou-2486919501,gen9ou,p1,dongfanbubai,,1662.0,,,18,6,"Dondozo,Weezing-Galar,Kyurem,Corviknight,Gliscor,Ting-Lu",1,668.0,111.33333333333331,612.0,102.0,680.0,113.33333333333331,433.0,72.16666666666667,465.0,77.5,397.0,66.16666666666667
gen9ou-2486919501,gen9ou,p2,,dongfanbubai,,1662.0,,18,6,"Torkoal,Hatterene,Raging Bolt,Slither Wing,Brute Bonnet,Walking Wake",0,547.0,91.16666666666669,593.0,98.83333333333331,595.0,99.16666666666669,647.0,107.83333333333331,549.0,91.5,369.0,61.5
gen9ou-2486921213,gen9ou,p1,,agent00beef,,1343.0,,15,6,"Ceruledge,Hatterene,Enamorus,Ogerpon-Wellspring,Great Tusk,Iron Valiant",0,475.0,79.16666666666667,711.0,118.5,550.0,91.66666666666669,564.0,94.0,492.0,82.0,533.0,88.83333333333333
gen9ou-2486921213,gen9ou,p2,agent00beef,,1343.0,,,15,6,"Volcanion,Slowking-Galar,Zamazenta-*,Corviknight,Hatterene,Ting-Lu",1,577.0,96.16666666666669,582.0,97.0,640.0,106.66666666666669,564.0,94.0,583.0,97.16666666666669,379.0,63.16666666666666
gen9ou-2486921786,gen9ou,p1,Jaynutella,Fzuui,,,,18,6,"Kingambit,Iron Thorns,Gardevoir,Gliscor,Inteleon,Great Tusk",1,528.0,88.0,645.0,107.5,616.0,102.66666666666669,478.0,79.66666666666667,477.0,79.5,504.0,84.0
gen9ou-2486921786,gen9ou,p2,Fzuui,Jaynutella,,,,18,6,"Greninja-*,Dragonite,Lucario,Snorlax,Gardevoir,Gengar",0,521.0,86.83333333333333,579.0,96.5,422.0,70.33333333333333,638.0,106.33333333333331,541.0,90.16666666666669,512.0,85.33333333333333
gen9ou-2486923037,gen9ou,p1,AllenWarrior,csgoAFK,,,,0,3,"Maushold,Toxapex,Charmeleon",1,182.0,60.66666666666666,202.0,67.33333333333333,280.0,93.33333333333331,198.0,66.0,282.0,94.0,226.0,75.33333333333333
gen9ou-2486923037,gen9ou,p2,csgoAFK,AllenWarrior,,,,0,3,"Noivern,Croconaw,Venomoth",0,220.0,73.33333333333333,215.0,71.66666666666667,220.0,73.33333333333333,246.0,82.0,218.0,72.66666666666667,271.0,90.33333333333331
gen9ou-2486924134,gen9ou,p1,No1NumelFan,,1236.0,,,4,6,"Tornadus,Dragapult,Dragonite,Ting-Lu,Weezing-Galar,Iron Crown",1,568.0,94.66666666666669,641.0,106.83333333333331,585.0,97.5,587.0,97.83333333333331,513.0,85.5,536.0,89.33333333333333
gen9ou-2486924134,gen9ou,p2,,No1NumelFan,,1236.0,,4,6,"Lokix,Cinderace,Great Tusk,Alomomola,Enamorus,Slowking-Galar",0,600.0,100.0,604.0,100.66666666666669,514.0,85.66666666666667,455.0,75.83333333333333,418.0,69.66666666666667,499.0,83.16666666666667
gen9ou-2486924515,gen9ou,p1,Dext2,TeaTeio,1153.0,1120.0,33.0,5,6,"Garchomp,Corviknight,Swampert,Araquanid,Enamorus,Ceruledge",0,523.0,87.16666666666667,637.0,106.16666666666669,532.0,88.66666666666667,463.0,77.16666666666667,572.0,95.33333333333331,462.0,77.0
gen9ou-2486924515,gen9ou,p2,TeaTeio,Dext2,1120.0,1153.0,-33.0,5,6,"Noivern,Meowscarada,Keldeo-Resolute,Corviknight,Pecharunt,Gliscor",1,513.0,85.5,522.0,87.0,630.0,105.0,493.0,82.16666666666667,488.0,81.33333333333333,604.0,100.66666666666669
gen9ou-2486925694,gen9ou,p1,ProsodiJ,moon1877,1758.0,1785.0,-27.0,16,6,"Pelipper,Torkoal,Walking Wake,Tyranitar,Excadrill,Ogerpon-Wellspring",0,519.0,86.5,607.0,101.16666666666669,585.0,97.5,510.0,85.0,484.0,80.66666666666667,453.0,75.5
gen9ou-2486925694,gen9ou,p2,moon1877,ProsodiJ,1785.0,1758.0,27.0,16,6,"Ogerpon-Cornerstone,Revavroom,Ceruledge,Moltres-Galar,Deoxys-Speed,Hatterene",1,432.0,72.0,634.0,105.66666666666669,529.0,88.16666666666667,505.0,84.16666666666667,581.0,96.83333333333331,584.0,97.33333333333331
gen9ou-2486926267,gen9ou,p1,,geargrind1,,1367.0,,21,6,"Dragapult,Corviknight,Great Tusk,Tornadus-Therian,Dragonite,Fezandipiti",0,559.0,93.16666666666669,663.0,110.5,568.0,94.66666666666669,486.0,81.0,528.0,88.0,596.0,99.33333333333331
gen9ou-2486926267,gen9ou,p2,geargrind1,,1367.0,,,21,6,"Dragonite,Dragapult,Clefable,Alomomola,Corviknight,Great Tusk",1,652.0,108.66666666666669,617.0,102.83333333333331,559.0,93.16666666666669,441.0,73.5,448.0,74.66666666666667,501.0,83.5
gen9ou-2486928840,gen9ou,p1,redwolf58,mipc,,,,28,6,"Kingambit,Iron Boulder,Iron Moth,Mimikyu,Serperior,Scizor",0,470.0,78.33333333333333,620.0,103.33333333333331,535.0,89.16666666666667,448.0,74.66666666666667,583.0,97.16666666666669,558.0,93.0
gen9ou-2486928840,gen9ou,p2,mipc,redwolf58,,,,28,6,"Weavile,Gliscor,Great Tusk,Iron Crown,Pecharunt,Alomomola",1,603.0,100.5,581.0,96.83333333333331,661.0,110.16666666666669,393.0,65.5,454.0,75.66666666666667,558.0,93.0
gen9ou-2486930126,gen9ou,p1,,AMTTFAW,,1288.0,,9,6,"Serperior,Garchomp,Staraptor,Luxray,Milotic,Gengar",0,503.0,83.83333333333333,570.0,95.0,478.0,79.66666666666667,530.0,88.33333333333333,519.0,86.5,576.0,96.0
gen9ou-2486930126,gen9ou,p2,AMTTFAW,,1288.0,,,9,6,"Magnezone,Dragonite,Zamazenta-*,Slowking-Galar,Alomomola,Great Tusk",1,628.0,104.66666666666669,595.0,99.16666666666669,616.0,102.66666666666669,513.0,85.5,513.0,85.5,460.0,76.66666666666667
gen9ou-2486932987,gen9ou,p1,,Mky27,,1560.0,,27,6,"Cinderace,Hatterene,Heatran,Gliscor,Greninja-*,Rillaboom",0,475.0,79.16666666666667,611.0,101.83333333333331,558.0,93.0,539.0,89.83333333333333,500.0,83.33333333333333,527.0,87.83333333333333
gen9ou-2486932987,gen9ou,p2,Mky27,,1560.0,,,27,6,"Walking Wake,Great Tusk,Torkoal,Indeedee,Exeggutor,Kingambit",1,539.0,89.83333333333333,594.0,99.0,622.0,103.66666666666669,553.0,92.16666666666669,461.0,76.83333333333333,416.0,69.33333333333333
gen9ou-2486933285,gen9ou,p1,,Moo Moo Meta,,1452.0,,26,6,"Landorus-Therian,Zamazenta-*,Slowking-Galar,Iron Treads,Hatterene,Ogerpon-Wellspring",0,503.0,83.83333333333333,652.0,108.66666666666669,584.0,97.33333333333331,563.0,93.83333333333331,574.0,95.66666666666669,504.0,84.0
gen9ou-2486933285,gen9ou,p2,Moo Moo Meta,,1452.0,,,26,6,"Tyranitar,Scizor,Gholdengo,Landorus-Therian,Thundurus-Therian,Excadrill",1,535.0,89.16666666666667,709.0,118.16666666666669,525.0,87.5,583.0,97.16666666666669,496.0,82.66666666666667,490.0,81.66666666666667
gen9ou-2486933983,gen9ou,p1,Quagmalafle,,,,,20,6,"Jirachi,Alcremie,Milotic,Dondozo,Gliscor,Excadrill",1,595.0,99.16666666666669,550.0,91.66666666666669,554.0,92.33333333333331,470.0,78.33333333333333,551.0,91.83333333333331,463.0,77.16666666666667
gen9ou-2486933983,gen9ou,p2,,Quagmalafle,,,,20,6,"Quaquaval,Comfey,Hydrapple,Ceruledge,Weezing-Galar,Hawlucha",0,460.0,76.66666666666667,559.0,93.16666666666669,555.0,92.5,506.0,84.33333333333333,498.0,83.0,492.0,82.0
gen9ou-2486934031,gen9ou,p1,kdot my good twin,RivalYuri_Vivi,1401.0,1493.0,-92.0,22,6,"Arcanine-Hisui,Dragonite,Alomomola,Rillaboom,Iron Treads,Darkrai",0,611.0,101.83333333333331,651.0,108.5,555.0,92.5,502.0,83.66666666666667,455.0,75.83333333333333,551.0,91.83333333333331
gen9ou-2486934031,gen9ou,p2,RivalYuri_Vivi,kdot my good twin,1493.0,1401.0,92.0,22,6,"Slowking-Galar,Ogerpon-Wellspring,Landorus-Therian,Great Tusk,Kingambit,Raging Bolt",1,604.0,100.66666666666669,669.0,111.5,596.0,99.33333333333331,525.0,87.5,513.0,85.5,443.0,73.83333333333333
gen9ou-2486934401,gen9ou,p1,Labubu Smegma,,1000.0,,,19,6,"Dragapult,Typhlosion-Hisui,Darkrai,Great Tusk,Rillaboom,Slowking-Galar",1,541.0,90.16666666666669,615.0,102.5,544.0,90.66666666666669,577.0,96.16666666666669,483.0,80.5,564.0,94.0
gen9ou-2486934401,gen9ou,p2,,Labubu Smegma,,1000.0,,19,6,"Tinkaton,Pecharunt,Excadrill,Breloom,Rotom-Heat,Milotic",0,488.0,81.33333333333333,553.0,92.16666666666669,563.0,93.83333333333331,473.0,78.83333333333333,550.0,91.66666666666669,507.0,84.5
gen9ou-2486935378,gen9ou,p1,,distracktorkill,,1346.0,,22,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",0,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486935378,gen9ou,p2,distracktorkill,,1346.0,,,22,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",1,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486937905,gen9ou,p1,,distracktorkill,,1367.0,,4,6,"Darkrai,Zamazenta-*,Ogerpon-Wellspring,Dragonite,Pecharunt,Iron Treads",0,511.0,85.16666666666667,664.0,110.66666666666669,664.0,110.66666666666669,535.0,89.16666666666667,559.0,93.16666666666669,647.0,107.83333333333331
gen9ou-2486937905,gen9ou,p2,distracktorkill,,1367.0,,,4,6,"Bronzong,Clodsire,Gholdengo,Pecharunt,Chesnaught,Weavile",1,530.0,88.33333333333333,539.0,89.83333333333333,618.0,103.0,464.0,77.33333333333333,555.0,92.5,414.0,69.0
gen9ou-2486938185,gen9ou,p1,George067,,1146.0,,,37,6,"Dragapult,Breloom,Sableye,Slowking,Galvantula,Mandibuzz",1,473.0,78.83333333333333,542.0,90.33333333333331,475.0,79.16666666666667,477.0,79.5,465.0,77.5,480.0,80.0
gen9ou-2486938185,gen9ou,p2,,George067,,1146.0,,37,6,"Arcanine-Hisui,Darkrai,Great Tusk,Hatterene,Ogerpon-Wellspring,Zapdos",0,507.0,84.5,636.0,106.0,565.0,94.16666666666669,604.0,100.66666666666669,512.0,85.33333333333333,541.0,90.16666666666669
gen9ou-2486940498,gen9ou,p1,watchirysfromholo,,1176.0,,,59,6,"Zamazenta-*,Dragapult,Cinderace,Ceruledge,Garganacl,Kingambit",1,535.0,89.16666666666667,716.0,119.33333333333331,595.0,99.16666666666669,410.0,68.33333333333333,540.0,90.0,569.0,94.83333333333331
gen9ou-2486940498,gen9ou,p2,,watchirysfromholo,,1176.0,,59,6,"Alomomola,Clodsire,Registeel,Clefable,Dragonite,Darkrai",0,631.0,105.16666666666669,519.0,86.5,548.0,91.33333333333331,490.0,81.66666666666667,575.0,95.83333333333331,400.0,66.66666666666667
gen9ou-2486941312,gen9ou,p1,bonniefr,,1179.0,,,10,6,"Glaceon,Tsareena,Kyurem,Ninetales-Alola,Great Tusk,Quaquaval",1,535.0,89.16666666666667,628.0,104.66666666666669,584.0,97.33333333333331,529.0,88.16666666666667,511.0,85.16666666666667,513.0,85.5
gen9ou-2486941312,gen9ou,p2,,bonniefr,,1179.0,,10,6,"Lokix,Garchomp,Pecharunt,Great Tusk,Iron Valiant,Galvantula",0,526.0,87.66666666666667,658.0,109.66666666666669,614.0,102.33333333333331,490.0,81.66666666666667,401.0,66.83333333333333,593.0,98.83333333333331
gen9ou-2486941718,gen9ou,p1,,George067,,1169.0,,32,6,"Kommo-o,Darkrai,Deoxys-Speed,Corviknight,Dragapult,Skeledirge",0,485.0,80.83333333333333,577.0,96.16666666666669,585.0,97.5,593.0,98.83333333333331,520.0,86.66666666666667,665.0,110.83333333333331
gen9ou-2486941718,gen9ou,p2,George067,,1169.0,,,32,6,"Dragapult,Breloom,Sableye,Slowking,Galvantula,Mandibuzz",1,473.0,78.83333333333333,542.0,90.33333333333331,475.0,79.16666666666667,477.0,79.5,465.0,77.5,480.0,80.0
gen9ou-2486943282,gen9ou,p1,bonniefr,kooopooolooo,1223.0,1270.0,-47.0,29,6,"Glaceon,Tsareena,Kyurem,Ninetales-Alola,Great Tusk,Quaquaval",1,535.0,89.16666666666667,628.0,104.66666666666669,584.0,97.33333333333331,529.0,88.16666666666667,511.0,85.16666666666667,513.0,85.5
